Header line count: 79
Export version: 3.12
User:
 - name: Labor Labor
 - login: Labor
 - email: N/A

Project:
 - name: Practical Course EC2 SoSe25
 - tags: N/A
 - creator: Labor Labor

Test Plan:
 - name: CoinCell_Cycling_SoSe25
 - tags: N/A
 - creator: Labor Labor
 - tasks:
Step,Type,Control Parameters,Limits,Record Conditions
1,REST,,TIME > 6.0000h then NEXT_STEP,DELTA_TIME = 30.000s
2,LOOP,LOOP_ID: LOOP_1 LOOP_MODE: COUNTER COUNTER: 1 ,COUNTER > 10 then NEXT_STEP,
3,CC,I: 237.50µA I_RANGE_MODE: FIX I_RANGE: 1.0000mA,TIME > 12.000h then NEXT_STEP U > 4.2000V then NEXT_STEP,DELTA_TIME = 30.000s
4,CC,I: -237.50µA I_RANGE_MODE: FIX I_RANGE: 1.0000mA,TIME > 12.000h then NEXT_STEP U < 2.4000V then NEXT_STEP,DELTA_TIME = 30.000s
N/A,LOOP,END LOOP_ID : LOOP_1,
5,LOOP,LOOP_ID: LOOP_2 LOOP_MODE: COUNTER COUNTER: 1 ,COUNTER > 10 then NEXT_STEP,
6,CC,I: 2375.0µA I_RANGE_MODE: FIX I_RANGE: 10.000mA,TIME > 2.0000h then NEXT_STEP U > 4.2000V then NEXT_STEP,DELTA_TIME = 10.000s
7,CC,I: -2375.0µA I_RANGE_MODE: FIX I_RANGE: 10.000mA,TIME > 2.0000h then NEXT_STEP U < 2.4000V then NEXT_STEP,DELTA_TIME = 10.000s
N/A,LOOP,END LOOP_ID : LOOP_2,
8,LOOP,LOOP_ID: LOOP_3 LOOP_MODE: COUNTER COUNTER: 1 ,COUNTER > 10 then NEXT_STEP,
9,CC,I: 4750.0µA I_RANGE_MODE: FIX I_RANGE: 10.000mA,TIME > 1.0000h then NEXT_STEP U > 4.2000V then NEXT_STEP,DELTA_TIME = 5.0000s
10,CC,I: -4750.0µA I_RANGE_MODE: FIX I_RANGE: 10.000mA,TIME > 1.0000h then NEXT_STEP U < 2.4000V then NEXT_STEP,DELTA_TIME = 5.0000s
N/A,LOOP,END LOOP_ID : LOOP_3,
 - no user variable
 - safety limits (after a time of 10.000ms):
  - U > 4.7000V then SAFETY_STOP

DUT Type:
 - name: Default Device Under Test
 - electrolyte: N/A
 - electrode material: N/A
 - description: N/A
 - tags: N/A
 - nominal capacity: N/A
 - maximum voltage: N/A
 - nominal voltage: N/A
 - minimum voltage: N/A
 - nominal energy: N/A
 - maximum discharge current: N/A
 - maximum charge current: N/A
 - mass: N/A
 - volume: N/A
 - surface area: N/A
 - characteristic mass: N/A
 - mass of active material: N/A
 - x: N/A
 - Molecular weight of active material at x=0: N/A
 - Acquisition started at x0=: N/A
 - Intercalated ion molecular weight of active material at x=0: N/A
 - Number of electrons transferred per intercalated ions: N/A

Test Run:
  - name: EC2_Group3_FZ
  - tags: N/A
  - creator: Labor Labor
  - batch number: N/A
  - started on: 2025-09-16 10:22:58.181835
  - finished on: 2025-09-16 19:54:16.281334

Dut Run:
  - DUT Name: N/A
  - Comment: N/A

Instrument:
  - channel: A.6
  - model: BCS-905
  - serial number: 0729

System version: 3.0.0-9
System address: 10.128.128.50

Time /s,Step,Task,Cycle number,Loop 1 number,Loop 2 number,Loop 3 number,Loop 4 number,U /V,I /A,P /W,Q /Ah,Q charge /Ah,Q discharge /Ah,Capacity /Ah,Energy /Wh,Energy charge /Wh,Energy discharge /Wh,Temperature /CelsiusDegrees,I Range /A,Phase,Frequency /Hz,Ua /V,Ia /A,Impedance module /Ohms,Impedance phase /rad,Real impedance /Ohms,- Imaginary impedance /Ohms,Admittance module /Ohms,Admittance phase /rad,Real admittance /Ohms,Imaginary admittance /Ohms,@Var1,@Var2,@Var3,@Var4,@Var5,@Var6,@Var7,@Var8,@Var9,@Var10,Date Time /ns,Duration (step) /s,Umin (step) /V,Umax (step) /V,Umean (step) /V,Ubegin (step) /V,Uend (step) /V,Imin (step) /A,Imax (step) /A,Imean (step) /A,Ibegin (step) /A,Iend (step) /A,Q (step) /Ah,Q charge (step) /Ah,Q discharge (step) /Ah,Energy (step) /Wh,Energy charge (step) /Wh,Energy discharge (step) /Wh,Pmin (step) /W,Pmax (step) /W,Rdc (step) /Ohms,Rac (step) /Ohms,Counter value (loop),Loop ID (loop),List value (loop),Duration (loop) /s,Q (loop) /Ah,Q charge (loop) /Ah,Q discharge (loop) /Ah,Energy (loop) /Wh,Energy charge (loop) /Wh,Energy discharge (loop) /Wh,Duration (cycle) /s,Q (cycle) /Ah,Q charge (cycle) /Ah,Q discharge (cycle) /Ah,Efficiency (cycle) /none,Energy (cycle) /Wh,Energy charge (cycle) /Wh,Energy discharge (cycle) /Wh
2070.005,task_1,REST,,,,,,0.3871684968471527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758020247.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100.005,task_1,REST,,,,,,0.38732779026031494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758020277.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2130.005,task_1,REST,,,,,,0.3874399662017822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758020307.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2160.005,task_1,REST,,,,,,0.38745567202568054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758020337.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2190.005,task_1,REST,,,,,,0.387717604637146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758020367.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2220.005,task_1,REST,,,,,,0.38778695464134216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758020397.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2250.005,task_1,REST,,,,,,0.3879132866859436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758020427.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2280.005,task_1,REST,,,,,,0.388030081987381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758020457.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310.005,task_1,REST,,,,,,0.3881829082965851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758020487.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2340.005,task_1,REST,,,,,,0.3882904648780823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758020517.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2370.005,task_1,REST,,,,,,0.3883739709854126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758020547.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2400.005,task_1,REST,,,,,,0.3885110914707184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758020577.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430.005,task_1,REST,,,,,,0.3885933756828308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758020607.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460.005,task_1,REST,,,,,,0.3887147903442383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758020637.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490.005,task_1,REST,,,,,,0.3887779414653778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758020667.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520.005,task_1,REST,,,,,,0.38887256383895874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758020697.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550.005,task_1,REST,,,,,,0.38893571496009827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758020727.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2580.005,task_1,REST,,,,,,0.38901615142822266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758020757.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2610.005,task_1,REST,,,,,,0.38912492990493774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758020787.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2640.005,task_1,REST,,,,,,0.3892260193824768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758020817.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2670.005,task_1,REST,,,,,,0.38927161693573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758020847.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2700.005,task_1,REST,,,,,,0.3893868625164032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758020877.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730.005,task_1,REST,,,,,,0.38945773243904114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758020907.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2760.005,task_1,REST,,,,,,0.3895542025566101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758020937.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790.005,task_1,REST,,,,,,0.38959670066833496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758020967.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820.005,task_1,REST,,,,,,0.389697790145874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758020997.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2850.005,task_1,REST,,,,,,0.38976559042930603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758021027.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2880.005,task_1,REST,,,,,,0.3898302912712097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758021057.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2910.005,task_1,REST,,,,,,0.3898870050907135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758021087.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2940.005,task_1,REST,,,,,,0.38994863629341125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758021117.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2970.005,task_1,REST,,,,,,0.3900083899497986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758021147.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000.005,task_1,REST,,,,,,0.39007002115249634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758021177.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3030.005,task_1,REST,,,,,,0.3901393711566925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758021207.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3060.005,task_1,REST,,,,,,0.3901960551738739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758021237.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3090.005,task_1,REST,,,,,,0.3902718722820282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758021267.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3120.005,task_1,REST,,,,,,0.39033812284469604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758021297.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3150.005,task_1,REST,,,,,,0.39039820432662964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758021327.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3180.005,task_1,REST,,,,,,0.390445351600647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758021357.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3210.005,task_1,REST,,,,,,0.3905196189880371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758021387.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3240.005,task_1,REST,,,,,,0.3905670940876007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758021417.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3270.005,task_1,REST,,,,,,0.39062070846557617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758021447.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3300.005,task_1,REST,,,,,,0.3906758725643158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758021477.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3330.005,task_1,REST,,,,,,0.3907451927661896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758021507.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3360.005,task_1,REST,,,,,,0.3907957375049591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758021537.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3390.005,task_1,REST,,,,,,0.3907753825187683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758021567.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3420.005,task_1,REST,,,,,,0.39090603590011597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758021597.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3450.005,task_1,REST,,,,,,0.3909205198287964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758021627.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3480.005,task_1,REST,,,,,,0.39095813035964966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758021657.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3510.005,task_1,REST,,,,,,0.3909599781036377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758021687.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3540.005,task_1,REST,,,,,,0.3910450339317322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758021717.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3570.005,task_1,REST,,,,,,0.39107027649879456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758021747.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3600.005,task_1,REST,,,,,,0.3911239206790924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758021777.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3630.005,task_1,REST,,,,,,0.39116981625556946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758021807.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3660.005,task_1,REST,,,,,,0.3912391662597656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758021837.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3690.005,task_1,REST,,,,,,0.39123114943504333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758021867.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3720.005,task_1,REST,,,,,,0.39130541682243347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758021897.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3750.005,task_1,REST,,,,,,0.3913479447364807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758021927.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3780.005,task_1,REST,,,,,,0.3913479447364807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758021957.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3810.005,task_1,REST,,,,,,0.3914440870285034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758021987.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3840.005,task_1,REST,,,,,,0.3914046287536621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758022017.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3870.005,task_1,REST,,,,,,0.3914930820465088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758022047.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3900.005,task_1,REST,,,,,,0.3914977014064789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758022077.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3930.005,task_1,REST,,,,,,0.39147427678108215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758022107.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3960.005,task_1,REST,,,,,,0.39160987734794617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758022137.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3990.005,task_1,REST,,,,,,0.39168259501457214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758022167.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4020.005,task_1,REST,,,,,,0.39170753955841064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758022197.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4050.005,task_1,REST,,,,,,0.3917013704776764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758022227.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4080.005,task_1,REST,,,,,,0.391712486743927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758022257.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4110.005,task_1,REST,,,,,,0.39178335666656494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758022287.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4140.005,task_1,REST,,,,,,0.3918449878692627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758022317.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4170.005,task_1,REST,,,,,,0.39184343814849854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758022347.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4200.005,task_1,REST,,,,,,0.3919047713279724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758022377.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4230.005,task_1,REST,,,,,,0.39195528626441956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758022407.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4260.005,task_1,REST,,,,,,0.3919805586338043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758022437.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4290.005,task_1,REST,,,,,,0.39199167490005493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758022467.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4320.005,task_1,REST,,,,,,0.392032653093338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758022497.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4350.005,task_1,REST,,,,,,0.3920816481113434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758022527.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4380.005,task_1,REST,,,,,,0.39210382103919983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758022557.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4410.005,task_1,REST,,,,,,0.392105370759964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758022587.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4440.005,task_1,REST,,,,,,0.392136812210083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758022617.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4470.005,task_1,REST,,,,,,0.39214789867401123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758022647.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4500.005,task_1,REST,,,,,,0.39217934012413025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758022677.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4530.005,task_1,REST,,,,,,0.39221876859664917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758022707.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4560.005,task_1,REST,,,,,,0.3922566771507263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758022737.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4590.005,task_1,REST,,,,,,0.39227423071861267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758022767.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4620.005,task_1,REST,,,,,,0.3922976553440094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758022797.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4650.005,task_1,REST,,,,,,0.39232784509658813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758022827.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
